-0.237547,1.609932,0.781042,4.000000,-0.269923,1.724903,0.911045,4.000000,-0.301031,1.666425,0.819170,4.000000,-0.089553,1.638433,0.914059,4.000000,-0.137589,1.627730,1.032559,4.000000,-0.251846,1.618762,1.051241,4.000000,-0.100895,1.429895,0.765508,4.000000,0.000000,0.000000,0.000000,-1.000000,0.004795,1.340878,1.006924,4.000000,0.190981,1.410234,1.152930,4.000000,0.000000,0.000000,0.000000,-1.000000,0.255768,1.399807,1.341573,4.000000,0.244647,1.419028,1.362440,4.000000,0.279018,1.491666,1.375001,4.000000,0.284525,1.434919,1.229676,4.000000,0.261906,1.466247,1.246927,4.000000,0.205505,1.447779,1.291809,4.000000,0.233561,1.460632,1.345797,4.000000,-0.355321,1.451035,0.863404,4.000000,-0.453358,1.381873,0.945157,4.000000,-0.422131,1.139257,1.017628,4.000000,-0.539725,0.924635,1.072452,4.000000,-0.500239,0.721061,1.073024,4.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.487739,0.723349,1.124150,4.000000,-0.570613,0.821084,1.095580,4.000000,-0.542630,0.815440,1.120322,4.000000,-0.494168,0.823894,1.138030,4.000000,-0.493887,0.765333,1.162601,4.000000,-0.232457,1.098563,1.040762,4.000000,-0.240968,1.327111,1.025501,4.000000,-0.220349,1.348780,0.733999,4.000000,-0.246727,1.151451,0.727227,4.000000,-0.384096,0.999396,0.765953,4.000000,-0.249040,0.992751,0.682581,4.000000,-0.090014,0.978957,0.874040,4.000000,-0.058403,0.534117,0.878967,4.000000,-0.072485,0.324193,0.866992,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.033050,0.071685,0.871986,4.000000,-0.198084,0.079865,0.720443,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.309559,0.983080,1.030185,4.000000,-0.369098,0.519570,0.956395,4.000000,-0.418333,0.307698,0.936209,4.000000,-0.422800,0.126638,0.908282,4.000000,-0.413677,0.039690,0.985107,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.363963,0.069210,0.941830,4.000000
-0.238471,1.611280,0.782287,4.000000,-0.270962,1.725450,0.912902,4.000000,-0.301998,1.667291,0.820637,4.000000,-0.090530,1.639185,0.915735,4.000000,-0.138380,1.627905,1.034051,4.000000,-0.252677,1.618886,1.052344,4.000000,-0.101794,1.431034,0.766165,4.000000,0.000000,0.000000,0.000000,-1.000000,0.007925,1.341088,1.006940,4.000000,0.192275,1.410627,1.152969,4.000000,0.000000,0.000000,0.000000,-1.000000,0.255854,1.400215,1.341930,4.000000,0.244742,1.419409,1.362766,4.000000,0.278738,1.492053,1.375272,4.000000,0.285133,1.435297,1.230096,4.000000,0.262345,1.466636,1.246956,4.000000,0.205711,1.448178,1.291820,4.000000,0.233489,1.460998,1.345838,4.000000,-0.356137,1.451157,0.863585,4.000000,-0.454251,1.382181,0.945217,4.000000,-0.423550,1.139490,1.017719,4.000000,-0.541762,0.925258,1.072588,4.000000,-0.502479,0.721599,1.073440,4.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.490216,0.724015,1.125033,4.000000,-0.572766,0.821668,1.095814,4.000000,-0.544900,0.815992,1.120519,4.000000,-0.496576,0.824467,1.138639,4.000000,-0.495198,0.766594,1.163730,4.000000,-0.233773,1.099478,1.041194,4.000000,-0.241829,1.327642,1.025735,4.000000,-0.221235,1.349282,0.734337,4.000000,-0.248044,1.151940,0.727535,4.000000,-0.385829,0.999543,0.766302,4.000000,-0.250710,0.993501,0.682803,4.000000,-0.091650,0.980029,0.875443,4.000000,-0.058442,0.534166,0.879434,4.000000,-0.072435,0.324322,0.867301,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.033035,0.071706,0.872065,4.000000,-0.198095,0.080080,0.720503,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.310987,0.983173,1.030373,4.000000,-0.370352,0.519770,0.956774,4.000000,-0.418922,0.307755,0.936015,4.000000,-0.422954,0.126600,0.908210,4.000000,-0.413693,0.039699,0.985145,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.363983,0.069244,0.941817,4.000000
-0.239159,1.612575,0.783483,4.000000,-0.271761,1.725977,0.914705,4.000000,-0.302714,1.668144,0.822043,4.000000,-0.091343,1.639881,0.917379,4.000000,-0.138968,1.628036,1.035503,4.000000,-0.253301,1.618970,1.053401,4.000000,-0.102463,1.432118,0.766793,4.000000,0.000000,0.000000,0.000000,-1.000000,0.010994,1.341233,1.006956,4.000000,0.193583,1.410907,1.152991,4.000000,0.000000,0.000000,0.000000,-1.000000,0.255987,1.400527,1.342262,4.000000,0.244882,1.419709,1.363069,4.000000,0.278512,1.492357,1.375523,4.000000,0.285770,1.435588,1.230486,4.000000,0.262817,1.466928,1.246978,4.000000,0.205958,1.448478,1.291820,4.000000,0.233461,1.461277,1.345874,4.000000,-0.356746,1.451261,0.863759,4.000000,-0.454901,1.382425,0.945272,4.000000,-0.424607,1.139678,1.017779,4.000000,-0.543270,0.925732,1.072669,4.000000,-0.504112,0.722024,1.073755,4.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.492043,0.724557,1.125754,4.000000,-0.574353,0.822104,1.095973,4.000000,-0.546580,0.816415,1.120658,4.000000,-0.498391,0.824920,1.139118,4.000000,-0.496057,0.767675,1.164699,4.000000,-0.234761,1.100347,1.041621,4.000000,-0.242457,1.328145,1.025959,4.000000,-0.221893,1.349764,0.734658,4.000000,-0.249018,1.152401,0.727821,4.000000,-0.387124,0.999656,0.766598,4.000000,-0.251939,0.994222,0.682998,4.000000,-0.092879,0.981082,0.876770,4.000000,-0.058417,0.534186,0.879789,4.000000,-0.072373,0.324443,0.867560,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.033019,0.071721,0.872133,4.000000,-0.198100,0.080274,0.720549,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.312035,0.983250,1.030528,4.000000,-0.371281,0.519954,0.957188,4.000000,-0.419340,0.307813,0.935876,4.000000,-0.423067,0.126589,0.908161,4.000000,-0.413706,0.039706,0.985180,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.363998,0.069284,0.941824,4.000000
-0.239610,1.613819,0.784630,4.000000,-0.272317,1.726483,0.916456,4.000000,-0.303181,1.668982,0.823387,4.000000,-0.091992,1.640520,0.918991,4.000000,-0.139354,1.628123,1.036915,4.000000,-0.253720,1.619012,1.054410,4.000000,-0.102901,1.433149,0.767393,4.000000,0.000000,0.000000,0.000000,-1.000000,0.014003,1.341315,1.006970,4.000000,0.194904,1.411074,1.152996,4.000000,0.000000,0.000000,0.000000,-1.000000,0.256167,1.400742,1.342567,4.000000,0.245069,1.419927,1.363348,4.000000,0.278339,1.492577,1.375754,4.000000,0.286436,1.435792,1.230847,4.000000,0.263321,1.467123,1.246996,4.000000,0.206245,1.448681,1.291808,4.000000,0.233477,1.461468,1.345904,4.000000,-0.357146,1.451346,0.863925,4.000000,-0.455310,1.382605,0.945323,4.000000,-0.425303,1.139820,1.017808,4.000000,-0.544248,0.926060,1.072693,4.000000,-0.505139,0.722337,1.073969,4.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.493220,0.724975,1.126316,4.000000,-0.575375,0.822390,1.096059,4.000000,-0.547669,0.816706,1.120738,4.000000,-0.499614,0.825252,1.139468,4.000000,-0.496464,0.768575,1.165508,4.000000,-0.235421,1.101171,1.042042,4.000000,-0.242850,1.328621,1.026172,4.000000,-0.222323,1.350227,0.734961,4.000000,-0.249647,1.152836,0.728085,4.000000,-0.387983,0.999737,0.766839,4.000000,-0.252728,0.994914,0.683166,4.000000,-0.093701,0.982114,0.878019,4.000000,-0.058326,0.534177,0.880032,4.000000,-0.072299,0.324556,0.867768,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.033001,0.071731,0.872192,4.000000,-0.198099,0.080449,0.720582,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.312703,0.983309,1.030651,4.000000,-0.371884,0.520123,0.957637,4.000000,-0.419587,0.307872,0.935791,4.000000,-0.423137,0.126605,0.908136,4.000000,-0.413716,0.039711,0.985211,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.364008,0.069332,0.941849,4.000000
-0.239826,1.615010,0.785728,4.000000,-0.272632,1.726970,0.918153,4.000000,-0.303397,1.669806,0.824669,4.000000,-0.092477,1.641102,0.920569,4.000000,-0.139536,1.628164,1.038286,4.000000,-0.253932,1.619013,1.055373,4.000000,-0.103108,1.434126,0.767965,4.000000,0.000000,0.000000,0.000000,-1.000000,0.016953,1.341332,1.006983,4.000000,0.196240,1.411129,1.152985,4.000000,0.000000,0.000000,0.000000,-1.000000,0.256393,1.400860,1.342846,4.000000,0.245302,1.420064,1.363603,4.000000,0.278219,1.492714,1.375965,4.000000,0.287129,1.435908,1.231178,4.000000,0.263857,1.467223,1.247008,4.000000,0.206572,1.448786,1.291784,4.000000,0.233535,1.461572,1.345929,4.000000,-0.357339,1.451413,0.864084,4.000000,-0.455476,1.382721,0.945369,4.000000,-0.425636,1.139917,1.017806,4.000000,-0.544695,0.926239,1.072662,4.000000,-0.505559,0.722538,1.074084,4.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.493747,0.725269,1.126717,4.000000,-0.575832,0.822528,1.096072,4.000000,-0.548168,0.816868,1.120761,4.000000,-0.500246,0.825463,1.139688,4.000000,-0.496419,0.769296,1.166156,4.000000,-0.235753,1.101948,1.042459,4.000000,-0.243009,1.329070,1.026375,4.000000,-0.222526,1.350670,0.735247,4.000000,-0.249933,1.153243,0.728328,4.000000,-0.388405,0.999785,0.767025,4.000000,-0.253076,0.995577,0.683308,4.000000,-0.094117,0.983127,0.879193,4.000000,-0.058172,0.534139,0.880163,4.000000,-0.072213,0.324661,0.867924,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.032983,0.071735,0.872240,4.000000,-0.198091,0.080603,0.720601,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.312992,0.983350,1.030742,4.000000,-0.372161,0.520278,0.958121,4.000000,-0.419662,0.307933,0.935761,4.000000,-0.423166,0.126648,0.908136,4.000000,-0.413724,0.039715,0.985238,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.364013,0.069385,0.941894,4.000000
-0.239806,1.616149,0.786778,4.000000,-0.272705,1.727435,0.919796,4.000000,-0.303363,1.670617,0.825890,4.000000,-0.092798,1.641628,0.922115,4.000000,-0.139516,1.628161,1.039616,4.000000,-0.253939,1.618973,1.056289,4.000000,-0.103085,1.435050,0.768509,4.000000,0.000000,0.000000,0.000000,-1.000000,0.019842,1.341285,1.006995,4.000000,0.197590,1.411070,1.152957,4.000000,0.000000,0.000000,0.000000,-1.000000,0.256665,1.400881,1.343099,4.000000,0.245581,1.420120,1.363835,4.000000,0.278153,1.492768,1.376156,4.000000,0.287852,1.435937,1.231479,4.000000,0.264425,1.467226,1.247015,4.000000,0.206941,1.448793,1.291750,4.000000,0.233637,1.461588,1.345948,4.000000,-0.357324,1.451462,0.864235,4.000000,-0.455400,1.382774,0.945410,4.000000,-0.425608,1.139968,1.017773,4.000000,-0.544613,0.926271,1.072575,4.000000,-0.505372,0.722627,1.074098,4.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.493624,0.725439,1.126957,4.000000,-0.575722,0.822517,1.096011,4.000000,-0.548077,0.816898,1.120725,4.000000,-0.500285,0.825554,1.139778,4.000000,-0.495923,0.769836,1.166644,4.000000,-0.235758,1.102679,1.042871,4.000000,-0.242935,1.329493,1.026567,4.000000,-0.222501,1.351093,0.735515,4.000000,-0.249875,1.153624,0.728549,4.000000,-0.388390,0.999799,0.767158,4.000000,-0.252985,0.996210,0.683423,4.000000,-0.094127,0.984121,0.880289,4.000000,-0.057952,0.534071,0.880181,4.000000,-0.072116,0.324758,0.868030,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.032963,0.071734,0.872278,4.000000,-0.198077,0.080737,0.720606,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.312901,0.983375,1.030800,4.000000,-0.372113,0.520417,0.958640,4.000000,-0.419566,0.307994,0.935785,4.000000,-0.423152,0.126718,0.908160,4.000000,-0.413729,0.039716,0.985262,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.364014,0.069445,0.941957,4.000000
-0.239549,1.617236,0.787778,4.000000,-0.272536,1.727881,0.921387,4.000000,-0.303079,1.671413,0.827048,4.000000,-0.092954,1.642096,0.923628,4.000000,-0.139292,1.628113,1.040905,4.000000,-0.253739,1.618892,1.057158,4.000000,-0.102830,1.435919,0.769024,4.000000,0.000000,0.000000,0.000000,-1.000000,0.022672,1.341174,1.007005,4.000000,0.198954,1.410899,1.152913,4.000000,0.000000,0.000000,0.000000,-1.000000,0.256983,1.400805,1.343326,4.000000,0.245907,1.420095,1.364043,4.000000,0.278140,1.492739,1.376326,4.000000,0.288603,1.435878,1.231751,4.000000,0.265025,1.467133,1.247016,4.000000,0.207350,1.448702,1.291703,4.000000,0.233781,1.461516,1.345961,4.000000,-0.357100,1.451492,0.864379,4.000000,-0.455081,1.382762,0.945448,4.000000,-0.425218,1.139973,1.017710,4.000000,-0.544000,0.926156,1.072433,4.000000,-0.504578,0.722604,1.074012,4.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.492851,0.725485,1.127037,4.000000,-0.575047,0.822356,1.095876,4.000000,-0.547395,0.816799,1.120631,4.000000,-0.499732,0.825524,1.139738,4.000000,-0.494974,0.770197,1.166971,4.000000,-0.235435,1.103364,1.043277,4.000000,-0.242627,1.329888,1.026749,4.000000,-0.222249,1.351497,0.735765,4.000000,-0.249474,1.153978,0.728749,4.000000,-0.387939,0.999781,0.767236,4.000000,-0.252453,0.996815,0.683512,4.000000,-0.093730,0.985094,0.881309,4.000000,-0.057668,0.533973,0.880087,4.000000,-0.072007,0.324848,0.868085,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.032941,0.071727,0.872305,4.000000,-0.198057,0.080851,0.720598,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.312431,0.983381,1.030825,4.000000,-0.371738,0.520541,0.959193,4.000000,-0.419298,0.308057,0.935865,4.000000,-0.423096,0.126816,0.908209,4.000000,-0.413731,0.039716,0.985282,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.364010,0.069512,0.942040,4.000000
-0.239056,1.618270,0.788730,4.000000,-0.272126,1.728306,0.922924,4.000000,-0.302544,1.672196,0.828146,4.000000,-0.092947,1.642508,0.925109,4.000000,-0.138866,1.628020,1.042154,4.000000,-0.253333,1.618770,1.057981,4.000000,-0.102344,1.436734,0.769511,4.000000,0.000000,0.000000,0.000000,-1.000000,0.025442,1.341000,1.007015,4.000000,0.200332,1.410615,1.152852,4.000000,0.000000,0.000000,0.000000,-1.000000,0.257348,1.400633,1.343527,4.000000,0.246279,1.419989,1.364228,4.000000,0.278181,1.492627,1.376477,4.000000,0.289382,1.435732,1.231992,4.000000,0.265657,1.466944,1.247012,4.000000,0.207799,1.448513,1.291645,4.000000,0.233969,1.461356,1.345969,4.000000,-0.356669,1.451504,0.864515,4.000000,-0.454521,1.382687,0.945480,4.000000,-0.424467,1.139933,1.017616,4.000000,-0.542857,0.925892,1.072235,4.000000,-0.503178,0.722468,1.073826,4.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.491428,0.725406,1.126956,4.000000,-0.573807,0.822047,1.095667,4.000000,-0.546122,0.816569,1.120479,4.000000,-0.498588,0.825373,1.139568,4.000000,-0.493574,0.770377,1.167138,4.000000,-0.234784,1.104003,1.043678,4.000000,-0.242085,1.330256,1.026920,4.000000,-0.221770,1.351881,0.735997,4.000000,-0.248728,1.154305,0.728928,4.000000,-0.387050,0.999730,0.767260,4.000000,-0.251481,0.997390,0.683573,4.000000,-0.092927,0.986048,0.882253,4.000000,-0.057319,0.533847,0.879880,4.000000,-0.071886,0.324929,0.868089,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.032919,0.071715,0.872322,4.000000,-0.198031,0.080945,0.720576,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.311581,0.983371,1.030819,4.000000,-0.371038,0.520650,0.959781,4.000000,-0.418858,0.308121,0.935998,4.000000,-0.422999,0.126940,0.908281,4.000000,-0.413731,0.039714,0.985298,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.364001,0.069586,0.942141,4.000000
-0.238328,1.619252,0.789633,4.000000,-0.271474,1.728711,0.924408,4.000000,-0.301760,1.672965,0.829181,4.000000,-0.092776,1.642863,0.926557,4.000000,-0.138237,1.627883,1.043363,4.000000,-0.252721,1.618607,1.058756,4.000000,-0.101628,1.437495,0.769969,4.000000,0.000000,0.000000,0.000000,-1.000000,0.028153,1.340761,1.007023,4.000000,0.201724,1.410217,1.152775,4.000000,0.000000,0.000000,0.000000,-1.000000,0.257760,1.400364,1.343702,4.000000,0.246697,1.419801,1.364388,4.000000,0.278276,1.492431,1.376607,4.000000,0.290190,1.435499,1.232204,4.000000,0.266322,1.466658,1.247003,4.000000,0.208290,1.448226,1.291576,4.000000,0.234200,1.461109,1.345971,4.000000,-0.356030,1.451498,0.864644,4.000000,-0.453719,1.382549,0.945508,4.000000,-0.423354,1.139847,1.017491,4.000000,-0.541183,0.925481,1.071981,4.000000,-0.501171,0.722221,1.073539,4.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.489355,0.725203,1.126715,4.000000,-0.572000,0.821589,1.095385,4.000000,-0.544259,0.816208,1.120268,4.000000,-0.496851,0.825102,1.139269,4.000000,-0.491721,0.770376,1.167144,4.000000,-0.233805,1.104597,1.044075,4.000000,-0.241308,1.330597,1.027081,4.000000,-0.221063,1.352245,0.736212,4.000000,-0.247638,1.154605,0.729085,4.000000,-0.385725,0.999646,0.767229,4.000000,-0.250069,0.997936,0.683608,4.000000,-0.091717,0.986983,0.883119,4.000000,-0.056906,0.533691,0.879561,4.000000,-0.071753,0.325002,0.868041,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.032895,0.071697,0.872330,4.000000,-0.197998,0.081019,0.720540,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.310352,0.983343,1.030780,4.000000,-0.370012,0.520744,0.960405,4.000000,-0.418247,0.308187,0.936187,4.000000,-0.422859,0.127092,0.908378,4.000000,-0.413727,0.039709,0.985311,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.363987,0.069666,0.942261,4.000000
-0.237363,1.620182,0.790487,4.000000,-0.270581,1.729095,0.925839,4.000000,-0.300725,1.673719,0.830155,4.000000,-0.092440,1.643161,0.927972,4.000000,-0.137405,1.627700,1.044530,4.000000,-0.251903,1.618402,1.059485,4.000000,-0.100681,1.438203,0.770399,4.000000,0.000000,0.000000,0.000000,-1.000000,0.030803,1.340457,1.007030,4.000000,0.203130,1.409708,1.152680,4.000000,0.000000,0.000000,0.000000,-1.000000,0.258218,1.399998,1.343850,4.000000,0.247162,1.419532,1.364526,4.000000,0.278423,1.492152,1.376717,4.000000,0.291026,1.435178,1.232386,4.000000,0.267018,1.466276,1.246988,4.000000,0.208821,1.447841,1.291495,4.000000,0.234475,1.460774,1.345968,4.000000,-0.355182,1.451473,0.864765,4.000000,-0.452674,1.382346,0.945532,4.000000,-0.421878,1.139716,1.017335,4.000000,-0.538980,0.924923,1.071671,4.000000,-0.498557,0.721861,1.073152,4.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.486632,0.724877,1.126313,4.000000,-0.569628,0.820982,1.095029,4.000000,-0.541805,0.815717,1.120000,4.000000,-0.494523,0.824710,1.138839,4.000000,-0.489417,0.770196,1.166990,4.000000,-0.232498,1.105144,1.044466,4.000000,-0.240298,1.330910,1.027232,4.000000,-0.220128,1.352590,0.736410,4.000000,-0.246205,1.154879,0.729220,4.000000,-0.383962,0.999529,0.767144,4.000000,-0.248217,0.998454,0.683616,4.000000,-0.090101,0.987897,0.883910,4.000000,-0.056427,0.533505,0.879130,4.000000,-0.071608,0.325068,0.867943,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.032870,0.071674,0.872326,4.000000,-0.197959,0.081072,0.720491,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.308743,0.983298,1.030708,4.000000,-0.368660,0.520823,0.961063,4.000000,-0.417465,0.308253,0.936430,4.000000,-0.422677,0.127270,0.908498,4.000000,-0.413722,0.039703,0.985320,4.000000,0.000000,0.000000,0.000000,-1.000000,-0.363969,0.069753,0.942401,4.000000
