0.383097,1.528608,1.432206,0.337090,1.488016,1.390743,0.000000,0.000000
0.389666,1.531032,1.435360,0.339330,1.489089,1.391396,0.000000,0.000000
0.398575,1.534484,1.439776,0.344002,1.491118,1.392947,0.000000,0.000000
0.405776,1.537025,1.443197,0.345973,1.491864,1.393587,0.000000,0.000000
0.413521,1.539973,1.447056,0.350672,1.493807,1.395219,0.000000,0.000000
0.421479,1.543172,1.451038,0.356591,1.496811,1.397509,0.000000,0.000000
0.431730,1.546794,1.455699,0.362556,1.499851,1.399588,0.000000,0.000000
0.440579,1.549556,1.460110,0.370073,1.504181,1.402399,0.000000,0.000000
0.449395,1.552487,1.464319,0.376964,1.508042,1.404944,0.000000,0.000000
0.458458,1.555626,1.469096,0.381533,1.510771,1.406687,0.000000,0.000000
0.468089,1.559081,1.473791,0.389481,1.516214,1.409816,0.000000,0.000000
0.480799,1.563405,1.479882,0.402754,1.526094,1.415119,0.000000,0.000000
0.486949,1.565667,1.482798,0.407639,1.530623,1.417410,0.000000,0.000000
0.499845,1.570166,1.488981,0.422322,1.543170,1.423825,0.000000,0.000000
0.510281,1.573771,1.493972,0.432413,1.551521,1.428050,0.000000,0.000000
0.520683,1.577413,1.498971,0.443034,1.559994,1.432371,0.000000,0.000000
0.530853,1.580658,1.503337,0.460206,1.573611,1.439717,0.000000,0.000000
0.545205,1.585484,1.510151,0.481410,1.586367,1.447784,0.000000,0.000000
0.556061,1.588930,1.515215,0.494823,1.595301,1.453903,0.000000,0.000000
0.567459,1.592823,1.520429,0.504765,1.601620,1.458276,0.000000,0.000000
0.579175,1.596445,1.525933,0.520804,1.609895,1.465177,0.000000,0.000000
0.590275,1.599551,1.530592,0.530250,1.613129,1.470199,0.000000,0.000000
0.605922,1.604191,1.537451,0.544856,1.615551,1.478563,0.000000,0.000000
0.617612,1.607283,1.542230,0.556555,1.616716,1.484366,0.000000,0.000000
0.630038,1.610987,1.547379,0.573075,1.616086,1.493408,0.000000,0.000000
0.641813,1.614603,1.551743,0.582756,1.615449,1.497923,0.000000,0.000000
0.653593,1.617794,1.555734,0.592424,1.613839,1.502967,0.000000,0.000000
0.669780,1.622001,1.560921,0.614186,1.608747,1.514209,0.000000,0.000000
0.682651,1.625382,1.564836,0.623129,1.606493,1.519234,0.000000,0.000000
0.696444,1.628448,1.568630,0.638251,1.602761,1.525769,0.000000,0.000000
0.709875,1.631348,1.572378,0.647471,1.600748,1.529936,0.000000,0.000000
0.723137,1.634282,1.575290,0.662760,1.599207,1.534042,0.000000,0.000000
0.740378,1.637488,1.579030,0.677763,1.599780,1.537026,0.000000,0.000000
0.754132,1.639947,1.581942,0.693201,1.603847,1.537705,0.000000,0.000000
0.768731,1.642492,1.585188,0.702763,1.607689,1.537974,0.000000,0.000000
0.782998,1.644862,1.587723,0.718622,1.614266,1.538549,0.000000,0.000000
0.797345,1.646844,1.589907,0.734819,1.620924,1.538514,0.000000,0.000000
0.816593,1.649529,1.592561,0.751255,1.628106,1.537804,0.000000,0.000000
0.831426,1.651443,1.594283,0.768304,1.634669,1.536200,0.000000,0.000000
0.846854,1.653452,1.596029,0.785321,1.640558,1.534158,0.000000,0.000000
0.862334,1.655287,1.597258,0.802382,1.646529,1.532444,0.000000,0.000000
0.876496,1.656143,1.597949,0.813346,1.649371,1.531949,0.000000,0.000000
0.896571,1.657684,1.599075,0.840355,1.654777,1.533595,0.000000,0.000000
0.912060,1.658635,1.599560,0.852967,1.657040,1.535831,0.000000,0.000000
0.927830,1.659574,1.599922,0.873358,1.661179,1.541041,0.000000,0.000000
0.943666,1.660652,1.600144,0.891931,1.666455,1.547176,0.000000,0.000000
0.958739,1.661142,1.599901,0.907764,1.672270,1.553115,0.000000,0.000000
0.979324,1.661629,1.598881,0.928935,1.678728,1.562807,0.000000,0.000000
0.994945,1.661806,1.597883,0.938736,1.679915,1.568160,0.000000,0.000000
1.010420,1.661213,1.596581,0.954803,1.680999,1.576860,0.000000,0.000000
1.025890,1.660568,1.595257,0.971744,1.681468,1.584868,0.000000,0.000000
1.046541,1.659553,1.593355,0.997341,1.679582,1.594510,0.000000,0.000000
1.061753,1.658574,1.591524,1.019988,1.677174,1.599552,0.000000,0.000000
1.077212,1.657583,1.589709,1.036300,1.674644,1.601848,0.000000,0.000000
1.092500,1.656354,1.588297,1.062092,1.668026,1.604567,0.000000,0.000000
1.106866,1.655542,1.586329,1.089915,1.659488,1.605125,0.000000,0.000000
1.126323,1.653614,1.582969,1.118215,1.649701,1.603680,0.000000,0.000000
1.141226,1.652174,1.580455,1.144734,1.638097,1.602197,0.000000,0.000000
1.155289,1.650732,1.578141,1.168479,1.625131,1.600991,0.000000,0.000000
1.169161,1.649002,1.575459,1.185087,1.613928,1.600825,0.000000,0.000000
1.182852,1.647200,1.572468,1.204655,1.599378,1.600259,0.000000,0.000000
1.196348,1.645372,1.569513,1.215247,1.590593,1.599206,0.000000,0.000000
1.214148,1.642612,1.565854,1.237746,1.573130,1.595447,0.000000,0.000000
1.226907,1.640151,1.563278,1.246027,1.567189,1.593166,0.000000,0.000000
1.239174,1.637441,1.560805,1.253912,1.562216,1.590406,0.000000,0.000000
1.251122,1.634308,1.558255,1.265169,1.558048,1.585882,0.000000,0.000000
1.266997,1.629609,1.555302,1.274446,1.557502,1.580846,0.000000,0.000000
1.278460,1.625790,1.553354,1.279750,1.558835,1.576850,0.000000,0.000000
1.289617,1.621821,1.551422,1.284389,1.561953,1.573437,0.000000,0.000000
1.299943,1.617101,1.549601,1.288795,1.565708,1.569124,0.000000,0.000000
1.310586,1.612311,1.547706,1.293487,1.570768,1.563430,0.000000,0.000000
1.323742,1.605418,1.545190,1.298784,1.578488,1.555147,0.000000,0.000000
1.332910,1.599999,1.543750,1.303099,1.584111,1.549019,0.000000,0.000000
1.341476,1.593714,1.542572,1.307535,1.588561,1.543370,0.000000,0.000000
1.349187,1.587325,1.541614,1.310447,1.590545,1.539901,0.000000,0.000000
1.356449,1.580634,1.540886,1.315638,1.592702,1.533725,0.000000,0.000000
1.365580,1.571118,1.540307,1.324757,1.593447,1.524099,0.000000,0.000000
1.371477,1.563411,1.540284,1.328413,1.592274,1.521256,0.000000,0.000000
1.376349,1.555205,1.540606,1.334769,1.587860,1.517203,0.000000,0.000000
1.381322,1.546639,1.541030,1.341501,1.581931,1.513111,0.000000,0.000000
1.385595,1.538292,1.541958,1.349854,1.574398,1.507363,0.000000,0.000000
1.389977,1.526322,1.543189,1.356501,1.568558,1.503134,0.000000,0.000000
1.393255,1.517278,1.544116,1.363922,1.559761,1.498558,0.000000,0.000000
1.395581,1.508366,1.545469,1.365987,1.556408,1.497781,0.000000,0.000000
1.397428,1.499166,1.546975,1.371233,1.545747,1.496181,0.000000,0.000000
1.398576,1.489749,1.548729,1.373933,1.535914,1.496171,0.000000,0.000000
1.399140,1.480047,1.550351,1.376847,1.526367,1.497285,0.000000,0.000000
1.399278,1.466932,1.552919,1.378242,1.513311,1.499372,0.000000,0.000000
1.398162,1.457009,1.554950,1.379390,1.502399,1.501802,0.000000,0.000000
1.396308,1.446913,1.557176,1.379839,1.491345,1.505284,0.000000,0.000000
1.394344,1.436733,1.559754,1.378778,1.477734,1.510102,0.000000,0.000000
1.390120,1.423445,1.562824,1.378324,1.466674,1.514657,0.000000,0.000000
1.386946,1.413307,1.565768,1.377989,1.455395,1.519747,0.000000,0.000000
1.382706,1.403367,1.568518,1.376722,1.441888,1.526743,0.000000,0.000000
1.378393,1.393911,1.571653,1.373324,1.430684,1.532246,0.000000,0.000000
1.372833,1.384540,1.574489,1.370535,1.417920,1.539951,0.000000,0.000000
1.365861,1.375187,1.577325,1.367232,1.404979,1.547258,0.000000,0.000000
1.357495,1.363791,1.580579,1.360367,1.378909,1.560269,0.000000,0.000000
1.350356,1.355346,1.582754,1.356805,1.362925,1.567627,0.000000,0.000000
1.343318,1.346877,1.584728,1.352039,1.345392,1.575212,0.000000,0.000000
1.335635,1.339013,1.586670,1.346852,1.324330,1.583950,0.000000,0.000000
1.323943,1.328031,1.589580,1.337480,1.294918,1.594565,0.000000,0.000000
1.314965,1.320208,1.591426,1.332252,1.279638,1.600975,0.000000,0.000000
1.305882,1.312440,1.592969,1.325694,1.264958,1.607823,0.000000,0.000000
1.296740,1.304764,1.594364,1.314249,1.246962,1.616055,0.000000,0.000000
1.286649,1.297072,1.595588,1.298928,1.226047,1.627264,0.000000,0.000000
1.273650,1.286123,1.597217,1.283666,1.208351,1.636999,0.000000,0.000000
1.263441,1.277688,1.598524,1.271959,1.198310,1.643075,0.000000,0.000000
1.252418,1.269202,1.599382,1.255422,1.185825,1.650686,0.000000,0.000000
1.240852,1.260741,1.600347,1.245650,1.180313,1.654475,0.000000,0.000000
1.228690,1.251841,1.601293,1.230617,1.173439,1.658945,0.000000,0.000000
1.213435,1.240920,1.602079,1.218145,1.168919,1.660874,0.000000,0.000000
1.200881,1.232634,1.602489,1.207660,1.166741,1.660236,0.000000,0.000000
1.188405,1.224597,1.602753,1.199321,1.167360,1.656993,0.000000,0.000000
1.175673,1.216981,1.603049,1.193980,1.168688,1.653049,0.000000,0.000000
1.163062,1.209392,1.603189,1.186028,1.169810,1.647508,0.000000,0.000000
1.143836,1.198241,1.603409,1.172801,1.168673,1.640019,0.000000,0.000000
1.130243,1.190511,1.603089,1.162093,1.166851,1.633209,0.000000,0.000000
1.116429,1.182837,1.602670,1.148202,1.163692,1.626861,0.000000,0.000000
1.102137,1.175357,1.602161,1.132667,1.159975,1.620402,0.000000,0.000000
1.088069,1.167930,1.601672,1.118630,1.155649,1.616235,0.000000,0.000000
1.069668,1.158484,1.600919,1.091528,1.148427,1.611153,0.000000,0.000000
1.055986,1.151807,1.600122,1.069662,1.143635,1.606380,0.000000,0.000000
1.042060,1.144989,1.599259,1.050666,1.141399,1.600630,0.000000,0.000000
1.027948,1.138162,1.598001,1.032502,1.139562,1.594036,0.000000,0.000000
1.014000,1.131267,1.596718,1.019054,1.138363,1.588366,0.000000,0.000000
0.995256,1.121773,1.594927,0.994651,1.136158,1.579826,0.000000,0.000000
0.981049,1.114901,1.593844,0.971924,1.131800,1.573698,0.000000,0.000000
0.967153,1.108557,1.592727,0.947751,1.126349,1.567059,0.000000,0.000000
0.952887,1.101914,1.591441,0.922992,1.120973,1.560122,0.000000,0.000000
0.938222,1.094492,1.589901,0.898052,1.114990,1.553674,0.000000,0.000000
0.920294,1.085725,1.587962,0.876100,1.109805,1.546987,0.000000,0.000000
0.907280,1.079401,1.586221,0.855393,1.103522,1.541268,0.000000,0.000000
0.894436,1.073132,1.584248,0.842135,1.099466,1.537424,0.000000,0.000000
0.880987,1.067045,1.581971,0.822297,1.093629,1.534320,0.000000,0.000000
0.867950,1.061339,1.579793,0.809121,1.089794,1.532746,0.000000,0.000000
0.850035,1.053638,1.576617,0.795564,1.085728,1.532511,0.000000,0.000000
0.836432,1.048157,1.574079,0.787688,1.082936,1.533440,0.000000,0.000000
0.823199,1.042969,1.571571,0.779489,1.079039,1.536212,0.000000,0.000000
0.810300,1.037674,1.568998,0.775310,1.075611,1.538578,0.000000,0.000000
0.797478,1.032300,1.566421,0.769801,1.067884,1.542748,0.000000,0.000000
0.780399,1.025058,1.562687,0.766701,1.057806,1.547443,0.000000,0.000000
0.767834,1.019832,1.559878,0.763569,1.045329,1.551528,0.000000,0.000000
0.755409,1.014697,1.557195,0.760782,1.036598,1.553544,0.000000,0.000000
0.743149,1.009975,1.554532,0.756470,1.027625,1.555016,0.000000,0.000000
0.730823,1.005342,1.551703,0.748800,1.012367,1.555129,0.000000,0.000000
0.714406,0.999085,1.547886,0.731024,0.995487,1.555002,0.000000,0.000000
0.702139,0.994210,1.545175,0.719300,0.986499,1.553558,0.000000,0.000000
0.690920,0.990024,1.542935,0.699215,0.974213,1.550312,0.000000,0.000000
0.679566,0.985878,1.540437,0.689409,0.969451,1.546794,0.000000,0.000000
0.668282,0.981870,1.537759,0.674856,0.963219,1.542739,0.000000,0.000000
0.653274,0.976490,1.534010,0.653937,0.956017,1.537178,0.000000,0.000000
0.642466,0.972665,1.531350,0.640537,0.952411,1.534121,0.000000,0.000000
0.631869,0.968852,1.528858,0.627312,0.948942,1.531211,0.000000,0.000000
0.621750,0.965247,1.526659,0.610722,0.943798,1.529280,0.000000,0.000000
0.611704,0.961686,1.524431,0.596852,0.939857,1.526536,0.000000,0.000000
0.598556,0.956696,1.521336,0.576799,0.934599,1.522252,0.000000,0.000000
0.588782,0.953001,1.518898,0.564509,0.931422,1.519601,0.000000,0.000000
0.579260,0.949149,1.516104,0.550686,0.927305,1.516281,0.000000,0.000000
0.570121,0.945215,1.513534,0.546159,0.925638,1.515177,0.000000,0.000000
0.561018,0.941033,1.510932,0.532654,0.920207,1.511563,0.000000,0.000000
0.549390,0.935405,1.507732,0.516774,0.913286,1.507020,0.000000,0.000000
0.541255,0.931221,1.505603,0.508288,0.908912,1.504431,0.000000,0.000000
0.533208,0.926653,1.503210,0.501282,0.904504,1.500677,0.000000,0.000000
0.525462,0.922289,1.501062,0.493242,0.899430,1.497747,0.000000,0.000000
0.517855,0.917838,1.498732,0.488205,0.896130,1.496048,0.000000,0.000000
0.508035,0.911778,1.495818,0.475143,0.888683,1.491812,0.000000,0.000000
0.501127,0.907379,1.493628,0.471679,0.886465,1.490483,0.000000,0.000000
0.494549,0.902981,1.491733,0.466274,0.883531,1.488310,0.000000,0.000000
0.488044,0.898390,1.489771,0.462537,0.882297,1.486533,0.000000,0.000000
0.481874,0.893845,1.487818,0.460951,0.881569,1.485588,0.000000,0.000000
0.475987,0.889367,1.485930,0.456957,0.880066,1.483033,0.000000,0.000000
0.468485,0.883677,1.483552,0.452894,0.878734,1.479721,0.000000,0.000000
0.463279,0.879414,1.481742,0.451598,0.878356,1.478550,0.000000,0.000000
0.458228,0.875217,1.480144,0.449525,0.877777,1.476547,0.000000,0.000000
0.453450,0.871276,1.478580,0.447749,0.877000,1.474586,0.000000,0.000000
0.447273,0.866198,1.476307,0.444462,0.875362,1.471147,0.000000,0.000000
0.442773,0.862533,1.474666,0.442414,0.874092,1.468834,0.000000,0.000000
0.438468,0.858905,1.473055,0.440316,0.872692,1.466601,0.000000,0.000000
0.434467,0.855370,1.471755,0.438849,0.871443,1.465062,0.000000,0.000000
0.430436,0.851803,1.470433,0.436867,0.869549,1.462658,0.000000,0.000000
0.425098,0.847157,1.468459,0.435529,0.868105,1.461054,0.000000,0.000000
0.421154,0.843679,1.466802,0.433548,0.865867,1.458705,0.000000,0.000000
0.417532,0.840317,1.465196,0.431488,0.863410,1.456317,0.000000,0.000000
0.414167,0.836989,1.463810,0.430015,0.861674,1.454789,0.000000,0.000000
0.410888,0.833717,1.462512,0.427991,0.858933,1.452358,0.000000,0.000000
0.406634,0.829655,1.461020,0.425897,0.856114,1.449906,0.000000,0.000000
0.403666,0.826750,1.459933,0.424388,0.854330,1.448435,0.000000,0.000000
0.400808,0.824038,1.458811,0.422120,0.851832,1.446330,0.000000,0.000000
0.397935,0.821369,1.457657,0.419882,0.849224,1.444218,0.000000,0.000000
0.395165,0.818970,1.456560,0.418469,0.847588,1.442902,0.000000,0.000000
0.391542,0.816007,1.455103,0.416226,0.845008,1.440816,0.000000,0.000000
0.388932,0.813741,1.454002,0.413971,0.842388,1.438749,0.000000,0.000000
0.386358,0.811649,1.453309,0.412381,0.840773,1.437616,0.000000,0.000000
0.383773,0.809669,1.452420,0.409826,0.838203,1.435691,0.000000,0.000000
0.381272,0.807833,1.451550,0.407244,0.835551,1.433765,0.000000,0.000000
0.377899,0.805370,1.450395,0.405481,0.833967,1.432692,0.000000,0.000000
0.375397,0.803542,1.449466,0.402703,0.831355,1.430707,0.000000,0.000000
0.372947,0.801839,1.448548,0.400234,0.828585,1.428879,0.000000,0.000000
0.370639,0.800257,1.447687,0.398058,0.826567,1.427595,0.000000,0.000000
0.368185,0.798644,1.446803,0.395452,0.823748,1.425904,0.000000,0.000000
0.364998,0.796614,1.445698,0.391542,0.820232,1.424042,0.000000,0.000000
0.362740,0.795033,1.444913,0.390118,0.818579,1.422782,0.000000,0.000000
0.360484,0.793429,1.444199,0.385559,0.814239,1.420977,0.000000,0.000000
0.358506,0.792016,1.443725,0.381785,0.810366,1.419120,0.000000,0.000000
0.356568,0.790613,1.443214,0.380508,0.808529,1.418138,0.000000,0.000000
0.354092,0.788907,1.442627,0.378454,0.805658,1.416431,0.000000,0.000000
0.352339,0.787631,1.442320,0.376427,0.802659,1.414599,0.000000,0.000000
0.350558,0.786126,1.441788,0.374231,0.799468,1.412888,0.000000,0.000000
0.348681,0.784390,1.441154,0.373033,0.797328,1.411778,0.000000,0.000000
0.346955,0.782721,1.440697,0.370745,0.793808,1.409901,0.000000,0.000000
0.344849,0.780734,1.440067,0.369264,0.791446,1.408670,0.000000,0.000000
0.343152,0.779159,1.439475,0.367859,0.788284,1.406803,0.000000,0.000000
0.341502,0.777477,1.438694,0.365563,0.784515,1.404758,0.000000,0.000000
0.339713,0.775990,1.437793,0.363699,0.781908,1.403383,0.000000,0.000000
0.337982,0.774733,1.437169,0.360724,0.777751,1.401340,0.000000,0.000000
0.335915,0.773091,1.436373,0.358629,0.774294,1.399449,0.000000,0.000000
0.334336,0.771757,1.435757,0.357783,0.772474,1.398237,0.000000,0.000000
0.332758,0.770407,1.434922,0.356316,0.769658,1.396349,0.000000,0.000000
0.331243,0.769011,1.433990,0.354859,0.766745,1.394455,0.000000,0.000000
0.329827,0.767813,1.433205,0.353689,0.764692,1.393173,0.000000,0.000000
0.328228,0.766411,1.432045,0.352404,0.761890,1.391227,0.000000,0.000000
0.326847,0.765273,1.430848,0.351223,0.759083,1.389326,0.000000,0.000000
0.325572,0.764424,1.429829,0.350197,0.757241,1.388143,0.000000,0.000000
0.324209,0.763373,1.428726,0.349119,0.754641,1.386211,0.000000,0.000000
0.323158,0.762771,1.427957,0.348287,0.752155,1.384311,0.000000,0.000000
0.321572,0.761991,1.426630,0.347802,0.750787,1.383350,0.000000,0.000000
0.320325,0.761506,1.425717,0.347218,0.748771,1.381649,0.000000,0.000000
0.319023,0.761016,1.424688,0.346842,0.746853,1.380006,0.000000,0.000000
0.317791,0.760509,1.423601,0.346592,0.745675,1.378921,0.000000,0.000000
0.316692,0.760044,1.422508,0.346452,0.744019,1.377325,0.000000,0.000000
0.315418,0.759538,1.421192,0.346535,0.742480,1.375757,0.000000,0.000000
0.314493,0.759278,1.420217,0.346463,0.741498,1.374824,0.000000,0.000000
0.313743,0.758935,1.419369,0.346783,0.740404,1.373511,0.000000,0.000000
0.312967,0.758523,1.418392,0.346904,0.739002,1.371957,0.000000,0.000000
0.312235,0.758041,1.417334,0.347190,0.738288,1.370862,0.000000,0.000000
0.311204,0.757316,1.415884,0.347723,0.737295,1.369433,0.000000,0.000000
0.310471,0.756767,1.414842,0.348606,0.736432,1.367984,0.000000,0.000000
0.309864,0.756356,1.413702,0.349427,0.735728,1.366612,0.000000,0.000000
0.309224,0.755788,1.412753,0.350141,0.735130,1.365598,0.000000,0.000000
0.305076,0.747788,1.404966,0.352088,0.733815,1.362891,0.000000,0.000000
0.304579,0.745944,1.403191,0.353026,0.732790,1.361212,0.000000,0.000000
0.304117,0.743887,1.400894,0.354158,0.731742,1.359417,0.000000,0.000000
0.303995,0.742681,1.398869,0.354859,0.730525,1.357702,0.000000,0.000000
0.303877,0.742095,1.398015,0.357956,0.730754,1.356229,0.000000,0.000000
0.304015,0.741499,1.396741,0.358026,0.728579,1.354037,0.000000,0.000000
0.303991,0.740869,1.395620,0.358749,0.727577,1.352419,0.000000,0.000000
0.303989,0.740270,1.394614,0.359555,0.725631,1.350380,0.000000,0.000000
0.304113,0.739647,1.393301,0.361594,0.724601,1.348037,0.000000,0.000000
0.304296,0.739137,1.391944,0.361594,0.724601,1.348037,0.000000,0.000000
0.304336,0.738721,1.390792,0.368386,0.725105,1.343979,0.000000,0.000000
0.304650,0.738564,1.389881,0.370995,0.724444,1.341725,0.000000,0.000000
0.305118,0.738322,1.388734,0.373148,0.723380,1.339484,0.000000,0.000000
0.305662,0.738165,1.387680,0.374800,0.722638,1.337833,0.000000,0.000000
0.306627,0.738186,1.386475,0.377337,0.721537,1.335366,0.000000,0.000000
0.307689,0.738376,1.385552,0.379289,0.720550,1.333589,0.000000,0.000000
0.308827,0.738422,1.384107,0.382146,0.719418,1.331293,0.000000,0.000000
0.310017,0.738573,1.382745,0.385136,0.718084,1.328860,0.000000,0.000000
0.311441,0.738733,1.381322,0.387221,0.716958,1.327030,0.000000,0.000000
0.313082,0.738774,1.379699,0.390890,0.715858,1.324717,0.000000,0.000000
0.315586,0.738622,1.377301,0.394753,0.714823,1.322486,0.000000,0.000000
0.317794,0.738779,1.375625,0.398618,0.713706,1.320033,0.000000,0.000000
0.320342,0.739010,1.373691,0.401380,0.712952,1.318483,0.000000,0.000000
0.322957,0.739063,1.371697,0.405720,0.712066,1.316283,0.000000,0.000000
0.325928,0.738836,1.369392,0.408832,0.711805,1.314909,0.000000,0.000000
0.330042,0.738592,1.366144,0.413543,0.711347,1.312877,0.000000,0.000000
0.333368,0.738287,1.363620,0.418284,0.710948,1.310948,0.000000,0.000000
0.336994,0.737603,1.360696,0.421359,0.710828,1.309680,0.000000,0.000000
0.340770,0.737254,1.357992,0.425696,0.710555,1.307782,0.000000,0.000000
0.344824,0.736989,1.355276,0.430037,0.710241,1.305963,0.000000,0.000000
0.350448,0.736457,1.351627,0.432814,0.710209,1.304785,0.000000,0.000000
0.354930,0.735927,1.348685,0.436469,0.710137,1.303126,0.000000,0.000000
0.359697,0.735432,1.345588,0.439593,0.710071,1.301486,0.000000,0.000000
0.364500,0.734973,1.342451,0.442149,0.709603,1.298734,0.000000,0.000000
0.371191,0.734322,1.338104,0.443085,0.709879,1.297552,0.000000,0.000000
0.376513,0.733904,1.334828,0.442243,0.709526,1.296587,0.000000,0.000000
0.382041,0.733608,1.331518,0.441159,0.709079,1.295258,0.000000,0.000000
0.387857,0.733409,1.328323,0.439532,0.708534,1.293961,0.000000,0.000000
0.393868,0.733117,1.324937,0.436800,0.709039,1.292768,0.000000,0.000000
0.400077,0.732702,1.321395,0.434586,0.709409,1.292371,0.000000,0.000000
0.406375,0.732164,1.317622,0.432113,0.709774,1.292204,0.000000,0.000000
0.415076,0.731483,1.312321,0.428527,0.711463,1.292927,0.000000,0.000000
0.422153,0.731119,1.308239,0.424612,0.713347,1.294226,0.000000,0.000000
0.429154,0.730872,1.304301,0.422470,0.714592,1.295217,0.000000,0.000000
0.436586,0.730887,1.300405,0.419595,0.717139,1.297184,0.000000,0.000000
0.446734,0.730946,1.294987,0.417398,0.719337,1.299060,0.000000,0.000000
0.454416,0.730942,1.290726,0.416561,0.720667,1.300204,0.000000,0.000000
0.462123,0.731175,1.286689,0.415732,0.722405,1.301690,0.000000,0.000000
0.470155,0.731562,1.282337,0.416097,0.723551,1.302482,0.000000,0.000000
0.480834,0.732082,1.276466,0.420317,0.725900,1.303876,0.000000,0.000000
0.488924,0.732385,1.272259,0.422780,0.726573,1.303888,0.000000,0.000000
0.497260,0.733296,1.268424,0.427749,0.727361,1.303511,0.000000,0.000000
0.506023,0.734358,1.264226,0.434473,0.728018,1.302210,0.000000,0.000000
0.514242,0.735790,1.260447,0.439424,0.728720,1.301121,0.000000,0.000000
0.526686,0.736544,1.254152,0.454811,0.729902,1.297058,0.000000,0.000000
0.535927,0.737901,1.249920,0.466746,0.731272,1.293412,0.000000,0.000000
0.545096,0.738843,1.245581,0.474016,0.731884,1.290758,0.000000,0.000000
0.554783,0.739927,1.241528,0.487695,0.733710,1.285854,0.000000,0.000000
0.564523,0.741292,1.237541,0.504923,0.735563,1.278879,0.000000,0.000000
0.577757,0.743251,1.232394,0.528465,0.737535,1.267873,0.000000,0.000000
